ugpa,decile1,decile1b,decile3,lsat,grad,fulltime,fam_inc,tier,sex,race_black,race_hisp,race_other,race_white,pass_bar
2.627609030922712,1.0,1.0,1.0,28.0,1.0,1.0,3.0,4.31902257730678,1.0,1.0,0.0,0.0,0.0,0
3.4,6.0500750290255265,6.0500750290255265,6.0500750290255265,38.05007502902553,1.0,1.0,4.9499249709744735,3.949924970974473,1.949924970974473,0.0,0.0,0.0,1.0,0
3.1293634008522973,3.0,3.0,3.0,28.71560566808716,1.0,1.0,2.715605668087162,4.0,1.0,0.284394331912838,0.0,0.715605668087162,0.0,0
2.8405797054468067,1.0811594108936142,1.0,1.0,35.04057970544681,1.0,1.0,4.918840589106386,3.0,2.0,0.0,0.0,0.0,1.0,0
2.9478415981065997,3.1738613396446684,3.0,1.8261386603553316,42.0,1.0,1.0,3.1738613396446684,3.0,1.0,0.0,0.0,0.0,1.0,0
3.500316607270149,7.001583036350745,7.001583036350745,5.0,27.99683392729851,1.0,1.0,2.001583036350745,1.0015830363507452,1.0,0.0,0.9984169636492549,0.0,0.0015830363507450818,0
2.88431351239596,1.0,1.0,1.5784324380201995,34.0,1.0,1.0,4.0,3.0,1.4215675619798005,0.0,0.0,0.0,1.0,0
2.594119061208732,1.0588093879126819,6.0,6.0,39.823571836261955,0.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0
2.5878127839380234,6.2195319598450585,6.0,6.0,39.0,1.0,1.780468040154941,2.219531959845059,5.0,1.0,0.0,0.0,0.0,1.0,0
3.085250190230832,4.0,3.0,3.0,29.92625095115416,1.0,1.0737490488458414,3.0,2.9262509511541586,1.0737490488458414,0.0,0.0,0.0,1.0,0
2.924008391755569,2.0,1.0,1.0,32.54001398625928,1.0,1.0,3.5400139862592814,2.0,1.0,0.0,0.0,0.0,1.0,0
3.2,9.0,9.0,6.277532474210527,34.444935051578945,1.0,1.0,3.277532474210527,3.0,2.0,0.0,0.27753247421052707,0.0,0.7224675257894729,0
3.4084973219407604,4.084973219407605,3.0849732194076047,5.0,35.0849732194076,1.0,1.0,4.0,2.0849732194076047,2.0,0.0,0.0,0.0849732194076046,0.9150267805923954,0
3.2389350293924117,1.0,1.0,1.0,23.548668786740514,1.0,1.0,1.0,3.0,1.5486687867405151,1.0,0.0,0.0,0.0,0
2.5507683257607234,6.101536651521447,6.101536651521447,5.796926696957106,28.898463348478554,1.0,1.8984633484785534,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0
2.5401837829490863,6.0,6.0,6.299081085254567,42.44862162788185,1.0,1.0,4.0,3.2990810852545676,1.7009189147454324,0.0,0.0,0.0,0.29908108525456756,0
3.393681291910676,2.0,1.0,1.3873625838213512,30.0,1.0,1.0,3.0,2.3873625838213512,1.0,0.0,0.0,0.0,1.0,0
3.2317284870517518,2.9471191882470804,2.0,1.0,37.0,1.0,1.0,3.9471191882470804,3.9471191882470804,1.0,0.0,0.0,0.0,1.0,0
3.2993427745341823,6.0,6.0,6.0,38.0,1.0,1.0,4.59737109813673,4.0,1.7986855490683646,0.0,0.0,0.0,1.0,0
3.4,7.0,7.0,7.0,39.578501151651146,1.0,1.5785011516511451,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0
2.6165530985680334,2.0,2.0,1.6114896714398887,39.0,1.0,1.0,2.6114896714398887,5.0,1.0,0.6114896714398886,0.0,0.38851032856011136,0.0,0
2.280666491945018,2.0,1.0,1.0,27.387083442534365,1.0,1.0,3.7741668850687273,1.0,1.7741668850687273,0.7741668850687273,0.0,0.0,0.22583311493127267,0
2.938788911351407,2.0,2.0,1.1292963711713573,34.0,1.0,1.0,3.0,2.8707036288286427,1.0,0.0,0.0,0.0,1.0,0
2.1562785030995335,2.0,1.5627850309953315,1.0,18.693949521696734,1.0,1.0,3.0,1.5627850309953315,1.5627850309953315,0.4372149690046685,0.0,0.0,0.5627850309953315,0
3.1795730507381053,2.0,1.0,1.0,27.0,1.0,1.0,3.698932626845263,1.6989326268452631,1.0,0.0,0.0,0.0,1.0,0
3.277895129498152,2.0,1.59298376499384,1.0,29.20350811750308,1.0,1.0,3.59298376499384,2.0,2.0,0.0,0.0,0.0,1.0,0
2.2468253914203014,3.941468260724623,3.0,2.0,37.058531739275374,1.0,1.9414682607246232,4.941468260724624,3.0,2.0,0.0,0.0,0.0,1.0,0
2.7410224522670688,1.2948877386646562,1.0,1.0,25.705112261335344,1.0,1.0,4.294887738664656,2.0,1.0,0.7051122613353439,0.0,0.0,0.2948877386646561,0
2.947121505083515,3.503198327684983,2.503198327684983,1.503198327684983,41.0,1.0,1.0,4.0,3.0,1.503198327684983,0.0,0.0,0.0,1.0,0
3.8988691313319896,6.0,6.0,5.011308686680101,35.9886913133199,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0
2.6549376419086506,4.0,3.387344104771627,4.387344104771627,27.41898384284256,1.0,1.0,4.0,3.387344104771627,1.612655895228373,0.0,0.0,0.0,1.0,0
3.1080118977471214,4.0,3.0,3.0,30.0,1.0,1.0,3.0801189774712134,3.0,1.0,0.0,0.0,0.0,1.0,0
3.09992335339052,4.888974051788311,4.888974051788311,3.0,36.0,1.0,1.8889740517883111,3.0,4.888974051788311,1.0,0.0,0.0,0.0,1.0,0
2.9590671235009167,3.0,2.409328764990831,2.590671235009169,31.795335617504584,1.0,1.409328764990831,4.0,3.0,1.409328764990831,0.0,0.0,0.0,1.0,0
2.627133111823737,5.0,4.72866888176263,1.2713311182373697,40.0,1.0,1.0,3.2713311182373697,3.2713311182373697,2.0,0.0,0.27133111823736966,0.0,0.7286688817626303,0
2.871690531943878,5.070773670140305,4.141547340280611,6.0,27.929226329859695,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0
3.206784637449256,2.022615458164186,2.0,2.0,33.97738454183581,1.0,1.0,3.022615458164186,2.0,1.0,0.0,0.0,0.0,1.0,0
2.846419586664495,3.0,2.0,3.464195866644947,29.0,1.0,1.0,3.0,1.4641958666449473,1.0,0.5358041333550527,0.0,0.0,0.4641958666449473,0
3.491186687234364,2.208813312765636,2.0,1.7911866872343638,29.0,1.0,1.0,1.7911866872343638,4.791186687234363,1.7911866872343638,1.0,0.0,0.0,0.0,0
2.964287764039731,1.0,6.0,6.0,20.90179852524832,0.0,1.0,1.3214388201986567,2.6785611798013433,1.0,1.0,0.0,0.0,0.0,0
2.3777166372346312,4.0,3.0,3.0,23.836637272214922,1.0,1.0,3.163362727785077,1.0,1.836637272214923,0.0,0.0,0.0,1.0,0
2.909080470118764,1.0,1.0,1.0,25.0,1.0,1.0,2.343422744576404,5.0,2.0,0.34342274457640387,0.0,0.0,0.0,0
3.7003480136634543,1.0,1.0,1.6678267122115145,29.0,1.0,1.0,3.0,3.6678267122115145,1.0,0.0,0.0,0.0,0.0,0
3.1547477395477346,1.0,1.0,1.0,23.854747739547733,1.0,1.0,3.0,2.5158257984924495,1.0,1.0,0.0,0.0,0.0,0
3.096557497972674,1.0,1.0,1.0,15.827874898633691,1.0,1.0,3.8967249391802152,3.068850040546523,1.0344250202732614,1.0,0.0,0.0,0.0,0
2.6701378176205965,1.0,1.0,1.0,25.89178151468383,1.0,1.0,4.0,2.216436970632339,1.0,1.0,0.0,0.0,0.0,0
2.900092920451192,3.0,3.0,2.0,37.50046460225596,1.0,1.0,4.0,2.50046460225596,2.0,0.0,0.0,0.0,1.0,0
2.837551344389238,4.3755134438923795,3.3755134438923795,6.0,28.18775672194619,1.0,1.0,2.6244865561076205,1.3755134438923793,1.6244865561076207,0.0,0.6244865561076207,0.0,0.3755134438923793,0
2.8,1.0,1.0,1.0,28.861985394524332,1.0,1.0,3.0,4.0,2.0,0.13801460547566624,0.8619853945243338,0.0,0.0,0
3.417408835449324,2.0,2.0,1.0435220886233096,32.713056626587,1.0,1.0,3.95647791137669,4.95647791137669,1.0,0.0,0.0,0.0,1.0,0
2.3959620141205584,1.0134599529314712,1.0134599529314712,1.9865400470685288,28.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0
3.0675307143399984,4.0,3.0,2.0,35.0,1.0,1.0,4.0,3.0,1.6753071433999838,0.32469285660001623,0.0,0.0,0.6753071433999838,0
3.0260527055151347,2.9260527055151346,2.0,1.0,27.073947294484867,1.0,1.0,2.0739472944848654,3.0,1.0,1.0,0.0,0.0,0.0,0
2.839246009491777,1.0,1.0,1.0,25.196230047458887,1.0,1.0,4.196230047458886,4.0,1.0,1.0,0.0,0.0,0.0,0
3.2,3.0,3.0,5.002680472838254,32.00268047283826,1.0,1.0026804728382541,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0
2.6754784713062145,1.9386961782655359,1.9386961782655359,1.0,29.96934808913277,1.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0
2.2894536483400953,4.567273724066561,4.134547448133121,5.567273724066561,30.39709160684659,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.4327262759334396,0
3.1897071508069703,1.0,1.0,1.0,32.26654824012265,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.9742678770174252,0
2.940197267227179,2.8660091092427367,2.8660091092427367,4.0,37.0,1.0,1.8660091092427367,4.0,4.866009109242737,1.8660091092427367,0.0,0.0,0.0,1.0,0
2.5906303048196064,1.0,1.0,1.0,29.822922560910673,1.0,1.0,4.0,4.0,1.677077439089326,1.0,0.0,0.0,0.0,0
3.439369821305765,6.0,6.0,6.0,32.39369821305765,1.0,1.0,3.60630178694235,2.60630178694235,2.0,0.0,0.0,0.0,0.39369821305764985,0
3.106021705357136,2.0,1.06021705357136,2.0,34.0,1.0,1.0,3.0,1.06021705357136,1.93978294642864,0.0,0.0,0.0,1.0,0
2.8604163191243104,3.0,3.0,2.0,30.0,1.0,1.3958368087568958,3.0,3.0,1.3958368087568958,0.6041631912431041,0.0,0.0,0.0,0
3.151116702282779,2.0,2.0,2.0,28.248138829528703,1.0,1.0,2.496277659057402,2.0,1.0,0.0,0.0,0.0,1.0,0
3.62632498951784,2.2455833682738664,1.2455833682738664,1.7544166317261336,42.50883326345227,1.0,1.0,4.754416631726134,3.0,1.0,0.0,0.0,0.0,1.0,0
2.600025027751315,1.0,1.0,1.0,22.000125138756577,1.0,1.0,1.0,3.0,1.9998748612434245,0.00012513875657549356,0.9998748612434245,0.0,0.0,0
3.649667228366568,2.1006655432668646,2.1006655432668646,4.0,41.20133108653373,1.0,1.0,3.1006655432668646,5.0,2.0,0.0,0.0,0.0,1.0,0
3.2673140971854777,2.0,2.0,1.0,34.0,1.0,1.9182852429636952,3.0,3.9182852429636954,1.0,0.0,0.0,0.0,1.0,0
2.5500516225492795,3.964248841036229,3.0,4.0,28.053626738445658,1.0,1.0,4.035751158963771,3.0,1.964248841036229,0.0,0.0,0.0,1.0,0
3.2261688208200523,1.0,1.0,1.0,34.13084410410026,1.0,1.0,3.86915589589974,5.0,1.8691558958997398,1.0,0.0,0.0,0.0,0
3.337072911549736,5.0,4.0,2.39512151924956,25.90731772112566,1.0,1.0,2.2097569615008803,3.0,1.0,0.39512151924955974,0.0,0.0,0.0,0
2.9998821175713273,4.0,4.0,1.0005894121433632,37.00058941214336,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0
3.0138464596069676,7.138464596069676,7.0,6.861535403930324,34.0,1.0,1.1384645960696758,3.0,3.0,1.1384645960696758,0.0,0.0,0.0,0.8615354039303241,0
2.8576056915060173,4.5760569150601755,3.5760569150601755,6.0,28.0,1.0,1.0,3.0,1.0,2.0,0.0,0.42394308493982424,0.0,0.5760569150601758,0
2.0560847337942953,1.2195763310285235,1.2195763310285235,1.0,20.89021183448574,1.0,1.7804236689714765,4.0,1.7804236689714765,1.2195763310285235,1.0,0.0,0.0,0.0,0
2.987123940060013,1.9678098501500316,1.9678098501500316,2.9678098501500316,34.0,1.0,1.0321901498499684,1.0321901498499684,4.967809850150032,2.0,0.0,0.0,0.0,1.0,0
3.0828479257980312,3.3102172488599555,2.3102172488599555,1.0,24.689782751140044,1.0,1.0,3.0,2.379565502280089,1.0,1.0,0.0,0.0,0.0,0
3.8357013296873603,8.0803733378908,8.0803733378908,4.0803733378908,28.919626662109202,1.0,2.0,3.0803733378907996,1.0803733378907996,1.0,0.0,0.0,0.0,1.0,0
2.9473040284546452,4.0,3.0,3.0,29.236520142273225,1.0,1.7634798577267736,3.0,2.2365201422732266,1.7634798577267736,0.0,0.0,0.0,1.0,0
3.464030464997344,1.0,1.0,1.0,39.0,1.0,1.0,4.0,3.16007616249336,1.8399238375066396,0.0,0.0,0.0,1.0,0
2.6,2.0,1.0926635683530637,1.0,31.95366821582347,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0
3.081954328321832,1.0,1.0,2.1804567167816806,31.909771641609158,1.0,1.0,2.1804567167816806,2.0,1.8195432832183192,0.0,0.0,0.0,1.0,0
3.267652723587874,1.0,1.0,1.0,27.040434095515156,1.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0
2.6762877035343284,6.587625678447762,6.175251356895524,7.0,33.0,1.0,1.0,4.587625678447762,1.0,2.0,0.0,0.0,0.0,1.0,0
2.96538190745903,3.653819074590298,3.0,1.0,34.0,1.0,1.0,4.0,3.0,1.3461809254097021,0.0,0.0,0.0,1.0,0
2.824564976513093,2.0,2.0,1.5942937793586336,35.0,1.0,1.0,2.0,4.594293779358633,2.0,0.0,0.5942937793586336,0.0,0.4057062206413664,0
2.647625097945019,1.0,1.0,1.0,38.880937255137454,1.0,1.880937255137453,4.0,3.880937255137453,2.0,0.0,0.0,0.0,1.0,0
3.1755296525700416,8.0,8.0,5.251765508566805,32.748234491433195,1.0,1.2517655085668054,3.0,3.5035310171336107,1.0,0.0,0.0,0.0,1.0,0
2.2586017153208338,1.0,1.0,1.0,31.69922317517824,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0
2.863578295525172,1.0,1.0,1.0,25.0,1.0,1.0,4.0,4.0,1.0,0.36421704474828,0.0,0.0,0.63578295525172,0
2.848527516871059,1.0,1.0,1.0,25.828425056236863,1.0,1.0,2.0,5.0,2.0,0.828425056236864,0.0,0.0,0.0,0
2.9780355217511683,3.4065482608294397,2.4065482608294397,3.4065482608294397,20.0,1.0,1.0,2.1869034783411205,1.0,1.0,1.0,0.0,0.0,0.0,0
3.4778597279507375,1.2214027204926228,1.0,1.2214027204926228,30.88929863975369,1.0,1.0,3.7785972795073772,5.0,1.0,0.0,0.0,0.0,1.0,0
3.275041086453122,4.0,3.312397283867195,1.0,30.312397283867195,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0
2.236204536954036,1.0,1.0,1.974139616461403,36.9741396164614,1.0,1.974139616461403,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0
2.9857375939011934,6.0,6.0,6.0,29.42868796950597,1.0,1.0,2.214343984752984,6.0,1.214343984752984,1.0,0.0,0.0,0.0,0
3.150637600782112,6.0,6.0,8.364795637785658,44.52359672833924,1.0,1.0,2.6352043622143415,3.317602181107171,1.6823978188928292,0.0,0.0,0.0,1.0,0
3.092367464219846,8.0,8.0,4.989096377456923,33.02180724508615,1.0,1.0,3.0,2.9890963774569226,1.0109036225430774,0.0,0.0,0.0,1.0,0
2.9919742563547342,6.0,6.0,6.0,24.309363367586144,1.0,1.9866237605912236,2.9866237605912236,4.0,2.0,0.013376239408776525,0.0,0.0,0.9866237605912235,0
2.9530767810660503,1.6938464378678992,1.6938464378678992,1.0,39.0,1.0,1.0,2.306153562132101,4.693846437867899,1.0,0.0,0.0,0.6938464378678992,0.30615356213210076,0
2.5751916518204645,1.9379791295511613,1.0,1.0,22.03101043522442,1.0,1.9379791295511613,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0
3.446920569789574,2.6836507122369677,2.0,1.0,36.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0
2.4782256970617738,1.0,1.0,1.0,21.59408565687258,1.0,1.0,1.4059143431274213,3.0,2.0,0.40591434312742125,0.5940856568725787,0.0,0.0,0
3.420862091946255,6.0,6.0,6.0,26.079137908053745,1.0,1.0,4.84172418389251,1.9208620919462551,2.0,0.0,0.0,0.0,1.0,0
3.3,4.0,4.0,3.919439200595021,38.08056079940498,1.0,1.0,1.0805607994049788,3.0,2.0,0.0,0.9194392005950213,0.0,0.08056079940497873,0
3.1885670265328847,4.77713405306577,4.0,1.77713405306577,26.0,1.0,1.77713405306577,2.7771340530657698,3.0,1.0,1.0,0.0,0.0,0.0,0
3.260446560393704,4.604465603937037,4.604465603937037,2.6044656039370366,33.39553439606296,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.39553439606296337,0
2.6321160052331507,5.811262849666928,4.811262849666928,3.0,18.339419973834246,1.0,1.0,1.8112628496669276,1.0,1.0,1.0,0.0,0.0,0.0,0
2.5352575961418164,1.0,1.0,1.0,37.0,1.0,1.0,4.0,2.486597814674379,2.0,0.0,0.0,0.0,1.0,0
2.896071796115659,3.0,2.9607179611565897,1.96071796115659,30.03928203884341,1.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0
3.1322764691710967,2.0,2.0,2.1075882305703226,40.053794115285164,1.0,1.0,3.9462058847148387,5.0,2.0,0.0,0.0,0.0,1.0,0
3.0834531873130957,6.0,5.082734063434522,6.917265936565478,38.0,1.0,1.0,2.082734063434522,4.0,1.0,0.0,0.0,0.0,1.0,0
3.2402316497466246,1.4023164974662439,1.0,1.0,32.17930505076013,1.0,1.0,3.597683502533756,4.597683502533756,1.0,0.0,0.0,0.0,1.0,0
2.2366996711199456,1.0,1.0,1.0,22.438833881466756,1.0,1.0,4.877667762933516,3.0,1.0,0.0,0.12233223706648422,0.0,0.8776677629335158,0
3.368092080899922,1.0,1.0,1.0,39.079769797750195,1.0,1.0,4.0,3.0797697977501937,2.0,0.0,0.0,0.0,1.0,0
2.9769466942080065,1.0,1.0,1.0,31.169159917375982,1.0,1.0,4.446106611583987,2.4461066115839873,2.0,0.0,0.0,0.0,1.0,0
2.9757101244755475,1.0,1.0,1.0,39.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0
2.706837645677102,1.9863247086457958,1.0,1.0,20.986324708645796,1.0,1.0,2.986324708645796,3.986324708645796,1.0,1.0,0.0,0.0,0.0,0
2.7756725991859788,6.0,5.275672599185979,3.8270177975579363,18.44865480162804,1.0,1.2756725991859788,2.0,1.8270177975579363,1.2756725991859788,0.7243274008140212,0.0,0.0,0.27567259918597875,0
3.116499687361012,2.0,1.2783343754632936,1.0,38.721665624536705,1.0,1.0,4.721665624536707,4.0,2.0,0.0,0.0,0.0,1.0,0
2.5802578020927545,1.600859340309181,1.3004296701545905,1.3004296701545905,19.0,1.0,1.6995703298454095,2.6995703298454092,5.0,2.0,1.0,0.0,0.0,0.0,0
2.2176932922769446,2.0,1.7057667693076395,1.0,28.0,1.0,1.0,3.2942332306923605,3.0,1.0,0.7057667693076394,0.0,0.0,0.0,0
2.4900101963686145,2.0,2.0,1.6999660121046174,28.34998300605231,1.0,1.0,3.0,3.0,2.0,0.3000339878953826,0.0,0.0,0.0,0
3.129147912581379,3.0,2.1457395629068943,2.0,33.0,1.0,1.8542604370931057,5.0,2.8542604370931057,1.0,0.0,0.0,0.0,1.0,0
3.0650479749922037,1.0,1.0,1.0,35.0,1.0,1.0,3.0,3.912619937480509,1.087380062519491,0.0,0.0,0.0,1.0,0
2.83252595362463,8.891580154584567,8.891580154584567,4.7831603091691335,41.6747404637537,1.0,1.8915801545845667,3.8915801545845667,4.7831603091691335,2.0,0.0,0.0,0.0,1.0,0
2.8078148627323327,5.0,4.3593828757744415,4.3593828757744415,30.892185137267667,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0
2.4322832327312685,1.0,1.0,1.0,28.430821644147283,1.0,1.0,3.0,5.046118903901812,2.0,1.0,0.0,0.0,0.0,0
2.3931677277838492,1.0,1.0,1.0,27.373912952756527,1.0,1.534161361080754,3.534161361080754,3.0,1.0,1.0,0.0,0.0,0.0,0
2.7276061088620276,1.0,1.0,1.0,33.0,1.0,1.9605627016256753,2.9605627016256753,2.9605627016256753,1.0,0.0,0.0,0.0,1.0,0
2.993808525951615,1.0,1.0,1.061914740483846,26.0,1.0,1.0,5.0,3.938085259516154,1.061914740483846,0.938085259516154,0.0,0.0,0.06191474048384604,0
3.1,1.0,1.0,1.0,28.0,1.0,1.0970902617656804,2.0970902617656804,4.0,2.0,0.9029097382343195,0.0,0.0,0.09709026176568047,0
2.5450745125679575,1.0,1.0,1.0,25.090149025135915,1.0,1.0,4.090149025135915,4.0,1.0,1.0,0.0,0.0,0.0,0
2.7694956379983955,1.0,1.0,1.0,22.949159396663994,1.0,1.0,1.1016812066720139,3.0,1.0,1.0,0.0,0.0,0.0,0
2.8,1.0,1.0,1.0,26.0,1.0,1.0,4.0,2.819889383539182,1.0,1.0,0.0,0.0,0.0,0
2.169497895860533,1.0,1.0,1.0,21.457531562092004,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0
3.307322453577782,3.0,2.9755918214073915,3.0,29.0,1.0,1.0,3.0,4.0,1.0244081785926082,0.0,0.0,0.9755918214073918,0.024408178592608243,0
3.0264507184312106,1.8677464078439474,1.0,1.0,25.433873203921973,1.0,1.0,3.0,3.0,1.0,0.13225359215605248,0.0,0.0,0.0,0
3.2402696163594404,2.0,2.0,1.0,42.0,1.0,1.0,3.1342320545314672,4.865767945468533,2.0,0.0,0.0,0.0,0.13423205453146714,0
2.504708056855918,1.0,1.0,2.9764597157204102,21.02354028427959,1.0,1.0235402842795898,3.0,2.0470805685591795,1.0,1.0,0.0,0.0,0.0,0
2.7766596463152724,1.0,1.0,1.0,34.0,1.0,1.0,2.8832982315763633,5.116701768423637,1.8832982315763633,1.0,0.0,0.0,0.0,0
2.3401267832164465,4.0,3.0,4.919746433567107,35.62038034964934,1.0,1.0802535664328938,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0
2.8982825721464716,1.0,1.0,1.0,34.0,1.0,1.663804286910786,4.0,3.0,1.0,0.33619571308921403,0.663804286910786,0.0,0.0,0
3.3872438109772536,1.0,1.0,2.0,29.687926981704578,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.6879269817045776,0
3.10331999388166,2.0,2.0,1.0,35.79336001223668,1.0,1.0,3.79336001223668,4.0,2.0,0.0,0.0,0.0,1.0,0
2.80232610260903,1.511630513045149,1.0,1.0,31.232554230432278,1.0,1.0,5.0,2.488369486954851,2.0,0.0,0.0,0.0,1.0,0
3.128425407383175,1.0,1.0,1.0,24.0,1.0,1.0,3.0,3.8578729630841235,1.0,1.0,0.0,0.0,0.0,0
3.446199167509403,4.1154979187735075,3.1154979187735075,1.0,30.0,1.0,1.1154979187735075,2.8845020812264925,3.0,1.0,0.0,0.0,0.0,1.0,0
2.9322676107527053,1.0,1.0,1.0,38.33866194623647,1.0,1.0,4.0,4.661338053763528,1.6613380537635276,0.0,0.0,0.0,1.0,0
2.9903422308410317,1.0,1.0,1.0,20.698859230529894,1.0,1.0,4.0,3.6988592305298944,1.3011407694701058,0.6988592305298942,0.0,0.0,0.0,0
2.8452970802498037,4.709405839500393,4.0,3.7094058395003926,31.0,1.0,1.0,3.7094058395003926,2.7094058395003926,1.7094058395003926,0.0,0.0,0.0,1.0,0
2.99997149973048,1.0,1.0,1.0,31.64990737412406,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.4999287493262,0
3.0897516269182494,2.0,1.0,1.0,32.81625271153042,1.0,1.0,3.8162527115304155,2.0,1.0,0.0,0.0,0.0,1.0,0
2.0783886732121837,1.0,1.0,1.0,24.156777346424366,1.0,1.0,4.0,3.156777346424368,1.8432226535756322,1.0,0.0,0.0,0.0,0
2.9931754185717834,3.0,2.0,2.9772513952392785,32.0,1.0,1.0,4.0,3.0227486047607215,1.0,0.0,0.0,0.022748604760721602,0.9772513952392784,0
3.085956815427855,4.140431845721452,6.0,6.0,23.021064776858218,1.0,1.0,2.929784077139274,3.070215922860726,2.0,0.0,0.0,0.0702159228607262,0.9297840771392738,0
2.9,1.465991090259496,1.0,1.465991090259496,35.53400890974051,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0
3.466410207740779,2.0,2.0,2.916025519351948,40.91602551935195,1.0,1.0,4.0,4.0839744806480525,1.083974480648052,0.0,0.0,0.0,1.0,0
3.389138776976505,3.9456938848825254,3.0,4.945693884882525,35.0,1.0,1.0,4.0,2.0543061151174746,2.0,0.0,0.0,0.0,1.0,0
3.4,1.0,1.0,1.7678910371202239,32.23210896287978,1.0,1.0,2.0,1.2321089628797761,1.0,0.767891037120224,0.0,0.0,0.232108962879776,0
3.6856015018785193,2.0,1.0,1.0,36.0,1.0,1.0,2.0,4.143984981214809,1.0,0.14398498121480863,0.0,0.0,0.8560150187851914,0
2.8448806000635782,2.275596999682109,2.275596999682109,1.0,36.0,1.0,1.0,4.0,3.0,2.0,0.0,0.27559699968210905,0.0,0.724403000317891,0
2.4916052863447526,2.041973568276237,2.0,2.0,16.945434361240892,1.0,1.0,3.041973568276237,1.9580264317237628,1.9580264317237628,1.0,0.0,0.0,0.0,0
3.0485238969030313,1.0,1.0,1.0,29.0,1.0,1.0,2.5147610309696855,2.4852389690303145,2.0,0.0,0.48523896903031427,0.0,0.0,0
2.4425513412447724,2.0,1.0,1.0,24.20364477320682,1.0,1.796355226793182,4.0,2.7963552267931817,1.203644773206818,0.0,1.0,0.0,0.0,0
3.019872637741583,2.0,1.0,1.0,35.0,1.0,1.0,3.4397452754831663,3.0,2.0,0.0,0.0,0.0,1.0,0
2.862397346845199,1.188013265774005,1.0,1.0,21.0,1.0,1.0,3.8119867342259948,4.0,1.811986734225995,0.188013265774005,0.811986734225995,0.0,0.0,0
3.2,4.0,3.512955700530037,1.0,36.0,1.0,1.0,2.512955700530037,3.0,1.512955700530037,0.0,0.0,0.0,1.0,0
2.2708527551959965,6.0,6.0,6.0,21.460637358224446,1.0,1.0,4.921274716448893,4.078725283551107,1.921274716448893,0.0,0.0,0.9212747164488929,0.07872528355110708,0
2.7679509153690063,1.0,1.0,1.0,34.0,1.0,1.0,2.0,3.382787021955723,2.0,0.0,0.38278702195572323,0.6172129780442768,0.0,0
2.544298125513804,1.0,1.0,1.0,22.27850937243098,1.0,1.0,1.0,3.27850937243098,2.0,0.0,1.0,0.0,0.0,0
3.232747224067497,1.0,1.0,1.0,35.0,1.0,1.0,3.0,3.336263879662515,1.0,0.0,0.0,0.0,1.0,0
2.575393510067047,1.1884837751676178,1.1884837751676178,3.0,39.0,1.0,1.0,4.811516224832382,3.0,1.1884837751676178,0.0,0.0,0.0,1.0,0
3.248871554020079,5.0,4.744357770100397,2.2556422298996037,42.74435777010039,1.0,1.0,3.2556422298996037,4.4887155402007926,1.0,0.0,0.0,0.0,0.2556422298996036,0
3.0201401656157345,6.0,6.0,6.0,26.0,1.0,1.0,3.93364481247941,1.466822406239705,2.0,0.5331775937602949,0.0,0.0,0.46682240623970506,0
3.1439559692778594,3.0,2.2802201536107036,2.0,42.719779846389294,1.0,1.0,1.5604403072214075,2.2802201536107036,1.7197798463892964,0.0,0.0,0.0,1.0,0
2.6,2.0,2.0,1.0,29.5419647874261,1.0,1.0,3.4580352125738987,4.458035212573899,1.541964787426101,1.0,0.0,0.0,0.0,0
2.3538959636880885,1.0,1.0,1.0,26.0,1.0,1.0,3.0,4.0,2.0,0.7077919273761769,0.2922080726238231,0.0,0.0,0
3.259362474297819,5.0,4.0,2.2656041238296987,26.10159381425545,1.0,1.0,2.4687917523406027,3.0,1.0,0.26560412382969856,0.0,0.0,0.0,0
